제목,저자,생년,몰년,활동연도,公車類,書簡類,序跋類,詩類,哀祭類,雜著類,傳記類
南皐先生文集,李志容,1753,1831,1792,0,10.03134796,0.626959248,84.95297806,1.567398119,0.940438871,1.880877743
屛湖世稿,柳文奎,1759,1828,1793,0,16.83168317,4.455445545,69.8019802,8.415841584,0.495049505,0
後溪集,李?淳,1754,1832,1793,0,14.90196078,8.235294118,68.62745098,5.098039216,1.176470588,1.960784314
籠潭集,申昌朝,1753,1833,1793,0,15.34090909,7.386363636,57.38636364,8.522727273,7.954545455,3.409090909
農山集,李匡德(慶源),1762,1824,1793,0,17.42424242,3.03030303,65.53030303,3.409090909,9.848484848,0.757575758
雲窩遺稿,鄭弘規,1753,1836,1794,0,0,0,99.16666667,0,0,0.833333333
?庵文集,許[?+岡],1766,1822,1794,0,12.32876712,1.712328767,79.10958904,0,6.164383562,0.684931507
溪堂集,鄭悔燦,1759,1831,1795,0,0.158730159,3.015873016,93.17460317,1.428571429,1.746031746,0.476190476
俗隱齋文集,李龜星(龜疇),1756,1835,1795,0,10.86261981,4.47284345,79.87220447,0.958466454,2.555910543,1.277955272
新野先生文集,李仁行,1758,1833,1795,0,11.78781925,10.60903733,60.70726916,4.911591356,4.911591356,7.072691552
魯菴先生文集,鄭必奎,1760,1831,1795,0,43.79310345,7.931034483,33.79310345,5.172413793,1.379310345,7.931034483
素隱集,柳炳文,1766,1826,1796,0,13.96226415,6.037735849,67.16981132,6.037735849,1.886792453,4.905660377
